Manager;Manager Number;Sales Rep Number;Sales Rep Name;Sales Rep Name2;Path
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
